area_title,occ_title,tot_emp
New York,Emergency Management Directors,640
New York,Funeral Home Managers,540
New York,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other","16,620"
New York,Business and Financial Operations Occupations,"611,820"
New York,"Agents and Business Managers of Artists, Performers, and Athletes","3,560"
New York,Buyers and Purchasing Agents,"25,840"
New York,"Claims Adjusters, Examiners, and Investigators","17,930"
New York,"Insurance Appraisers, Auto Damage",580
New York,Compliance Officers,"22,040"
New York,Cost Estimators,"9,940"
New York,Human Resources Specialists,"41,880"
New York,Labor Relations Specialists,"8,080"
New York,Logisticians,"3,900"
New York,Management Analysts,"53,370"
New York,"Meeting, Convention, and Event Planners","10,990"
New York,Fundraisers,"8,260"
New York,"Compensation, Benefits, and Job Analysis Specialists","9,760"
New York,Training and Development Specialists,"24,190"
New York,Market Research Analysts and Marketing Specialists,"68,680"
New York,"Project Management Specialists and Business Operations Specialists, All Other","49,010"
New York,Accountants and Auditors,"112,030"
New York,Property Appraisers and Assessors,"2,970"
New York,Budget Analysts,"3,150"
New York,Credit Analysts,"7,690"
New York,Personal Financial Advisors,"26,150"
New York,Insurance Underwriters,"7,790"
New York,Financial Examiners,"11,310"
New York,Credit Counselors,"2,480"
New York,Loan Officers,"13,420"
New York,"Tax Examiners and Collectors, and Revenue Agents","4,650"
New York,Tax Preparers,"4,200"
New York,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other","57,980"
New York,Computer and Mathematical Occupations,"272,070"
New York,Computer Systems Analysts,"39,860"
New York,Information Security Analysts,"7,120"
New York,Computer and Information Research Scientists,"1,390"
New York,Computer Network Support Specialists,"13,710"
New York,Computer User Support Specialists,"45,250"
New York,Computer Network Architects,"8,350"
New York,Network and Computer Systems Administrators,"25,910"
New York,Database Administrators and Architects,"7,730"
New York,Computer Programmers,"13,380"
New York,Software Developers and Software Quality Assurance Analysts and Testers,"78,890"
New York,Web Developers and Digital Interface Designers,"13,000"
New York,"Computer Occupations, All Other","5,360"
New York,Actuaries,"2,330"
New York,Mathematicians,100
New York,Operations Research Analysts,"6,510"
New York,Statisticians,"1,200"
New York,"Data Scientists and Mathematical Science Occupations, All Other","1,980"
New York,Architecture and Engineering Occupations,"107,230"
New York,"Architects, Except Landscape and Naval","11,470"
New York,Landscape Architects,"1,570"
New York,Cartographers and Photogrammetrists,130
New York,Surveyors,"1,610"
New York,Aerospace Engineers,270
New York,Bioengineers and Biomedical Engineers,560
New York,Chemical Engineers,770
New York,Civil Engineers,"16,400"
New York,Computer Hardware Engineers,"1,240"
New York,Electrical Engineers,"9,560"
New York,"Electronics Engineers, Except Computer","3,660"
New York,Environmental Engineers,"3,110"
New York,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","1,760"
New York,Industrial Engineers,"11,760"
New York,Marine Engineers and Naval Architects,200
New York,Materials Engineers,800
New York,Mechanical Engineers,"10,050"
New York,"Mining and Geological Engineers, Including Mining Safety Engineers",30
New York,Nuclear Engineers,290
New York,"Engineers, All Other","4,740"
New York,Architectural and Civil Drafters,"6,360"
New York,Electrical and Electronics Drafters,"1,230"
New York,Mechanical Drafters,"2,540"
New York,"Drafters, All Other",650
New York,Aerospace Engineering and Operations Technologists and Technicians,280
New York,Civil Engineering Technologists and Technicians,"1,790"
New York,Electrical and Electronic Engineering Technologists and Technicians,"5,730"
New York,Electro-Mechanical and Mechatronics Technologists and Technicians,300
New York,Environmental Engineering Technologists and Technicians,640
New York,Industrial Engineering Technologists and Technicians,"2,830"
New York,Mechanical Engineering Technologists and Technicians,"1,440"
New York,Surveying and Mapping Technicians,"1,370"
New York,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other","2,040"
New York,"Life, Physical, and Social Science Occupations","72,570"
New York,Animal Scientists,140
New York,Food Scientists and Technologists,590
New York,Soil and Plant Scientists,160
New York,Biochemists and Biophysicists,910
New York,Microbiologists,680
New York,Zoologists and Wildlife Biologists,390
New York,"Biological Scientists, All Other",710
New York,Conservation Scientists,470
New York,Foresters,250
New York,Epidemiologists,260
New York,"Medical Scientists, Except Epidemiologists","8,590"
New York,"Life Scientists, All Other",140
New York,Physicists,900
New York,Atmospheric and Space Scientists,360
New York,Chemists,"3,650"
New York,Materials Scientists,230
New York,"Environmental Scientists and Specialists, Including Health","3,840"
New York,"Geoscientists, Except Hydrologists and Geographers",660
New York,Hydrologists,170
New York,"Physical Scientists, All Other",910
New York,Economists,820
New York,Survey Researchers,610
New York,"Clinical, Counseling, and School Psychologists","11,030"
New York,"Psychologists, All Other",550
New York,Sociologists,160
New York,Urban and Regional Planners,"1,390"
New York,Anthropologists and Archeologists,70
New York,Historians,410
New York,Political Scientists,80
New York,"Social Scientists and Related Workers, All Other","2,220"
New York,Agricultural and Food Science Technicians,"1,040"
New York,Biological Technicians,"3,920"
New York,Chemical Technicians,"2,510"
New York,"Environmental Science and Protection Technicians, Including Health","2,220"
New York,Geological and Hydrologic Technicians,170
New York,Nuclear Technicians,290
New York,Social Science Research Assistants,"6,170"
New York,Forest and Conservation Technicians,360
New York,Forensic Science Technicians,860
New York,"Life, Physical, and Social Science Technicians, All Other","8,680"
New York,Occupational Health and Safety Specialists,"3,930"
New York,Occupational Health and Safety Technicians,"1,020"
New York,Community and Social Service Occupations,"198,410"
New York,"Educational, Guidance, and Career Counselors and Advisors","26,500"
New York,Marriage and Family Therapists,"1,440"
New York,Rehabilitation Counselors,"9,190"
New York,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors","14,910"
New York,"Counselors, All Other",490
New York,"Child, Family, and School Social Workers","29,880"
New York,Healthcare Social Workers,"15,720"
New York,Mental Health and Substance Abuse Social Workers,"11,540"
New York,"Social Workers, All Other","4,910"
New York,Health Education Specialists,"4,360"
New York,Probation Officers and Correctional Treatment Specialists,"4,940"
New York,Social and Human Service Assistants,"39,810"
New York,Community Health Workers,"7,750"
New York,"Community and Social Service Specialists, All Other","13,750"
New York,Clergy,"7,210"
New York,"Directors, Religious Activities and Education","5,230"
New York,"Religious Workers, All Other",780
New York,Legal Occupations,"116,130"
New York,Lawyers,"77,060"
New York,Judicial Law Clerks,710
New York,"Administrative Law Judges, Adjudicators, and Hearing Officers","1,420"
New York,"Arbitrators, Mediators, and Conciliators",510
New York,"Judges, Magistrate Judges, and Magistrates","3,260"
New York,Paralegals and Legal Assistants,"29,310"
New York,"Title Examiners, Abstractors, and Searchers","1,600"
New York,"Legal Support Workers, All Other","2,260"
New York,Educational Instruction and Library Occupations,"708,490"
New York,"Business Teachers, Postsecondary","9,050"
New York,"Computer Science Teachers, Postsecondary","3,310"
New York,"Mathematical Science Teachers, Postsecondary","4,730"
New York,"Architecture Teachers, Postsecondary","1,000"
New York,"Engineering Teachers, Postsecondary","2,950"
New York,"Agricultural Sciences Teachers, Postsecondary",470
New York,"Biological Science Teachers, Postsecondary","4,890"
New York,"Forestry and Conservation Science Teachers, Postsecondary",150
New York,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary","1,320"
New York,"Chemistry Teachers, Postsecondary","2,530"
New York,"Environmental Science Teachers, Postsecondary",850
New York,"Physics Teachers, Postsecondary","1,540"
New York,"Anthropology and Archeology Teachers, Postsecondary",900
New York,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary","1,670"
New York,"Economics Teachers, Postsecondary","2,080"
New York,"Geography Teachers, Postsecondary",210
New York,"Political Science Teachers, Postsecondary","1,640"
New York,"Psychology Teachers, Postsecondary","4,160"
New York,"Sociology Teachers, Postsecondary","1,560"
New York,"Social Sciences Teachers, Postsecondary, All Other","3,630"
New York,"Health Specialties Teachers, Postsecondary","22,350"
New York,"Nursing Instructors and Teachers, Postsecondary","5,030"
New York,"Education Teachers, Postsecondary","6,210"
New York,"Library Science Teachers, Postsecondary",260
New York,"Criminal Justice and Law Enforcement Teachers, Postsecondary","1,130"
New York,"Law Teachers, Postsecondary","3,330"
New York,"Social Work Teachers, Postsecondary","2,750"
New York,"Art, Drama, and Music Teachers, Postsecondary","11,590"
New York,"Communications Teachers, Postsecondary","3,280"
New York,"English Language and Literature Teachers, Postsecondary","8,130"
New York,"Foreign Language and Literature Teachers, Postsecondary","2,610"
New York,"History Teachers, Postsecondary","2,190"
New York,"Philosophy and Religion Teachers, Postsecondary","3,280"
New York,"Recreation and Fitness Studies Teachers, Postsecondary",990
New York,"Career/Technical Education Teachers, Postsecondary","4,860"
New York,"Postsecondary Teachers, All Other","5,390"
New York,"Preschool Teachers, Except Special Education","23,890"
New York,"Kindergarten Teachers, Except Special Education","6,450"
New York,"Elementary School Teachers, Except Special Education","92,560"
New York,"Middle School Teachers, Except Special and Career/Technical Education","42,010"
New York,"Career/Technical Education Teachers, Middle School","1,480"
New York,"Secondary School Teachers, Except Special and Career/Technical Education","75,360"
New York,"Career/Technical Education Teachers, Secondary School","4,680"
New York,"Special Education Teachers, Preschool","5,930"
New York,"Special Education Teachers, Kindergarten and Elementary School","20,500"
New York,"Special Education Teachers, Middle School","10,960"
New York,"Special Education Teachers, Secondary School","17,340"
New York,"Special Education Teachers, All Other","3,060"
New York,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","3,650"
New York,Self-Enrichment Teachers,"33,030"
New York,"Substitute Teachers, Short-Term","32,440"
New York,"Tutors and Teachers and Instructors, All Other","18,790"
New York,Archivists,"1,000"
New York,Curators,"1,580"
New York,Museum Technicians and Conservators,"1,480"
New York,Librarians and Media Collections Specialists,"12,990"
New York,Library Technicians,"8,400"
New York,Farm and Home Management Educators,90
New York,Instructional Coordinators,"17,120"
New York,"Teaching Assistants, Postsecondary","9,310"
New York,"Teaching Assistants, Except Postsecondary","131,100"
New York,"Educational Instruction and Library Workers, All Other","1,240"
New York,"Arts, Design, Entertainment, Sports, and Media Occupations","221,800"
New York,Art Directors,"8,720"
New York,Craft Artists,100
New York,"Fine Artists, Including Painters, Sculptors, and Illustrators","1,700"
New York,Special Effects Artists and Animators,"2,600"
New York,"Artists and Related Workers, All Other",230
New York,Commercial and Industrial Designers,"2,040"
New York,Fashion Designers,"8,460"
New York,Floral Designers,"2,040"
New York,Graphic Designers,"21,090"
New York,Interior Designers,"5,250"
New York,Merchandise Displayers and Window Trimmers,"7,400"
New York,Set and Exhibit Designers,"2,350"
New York,"Designers, All Other",940
New York,Actors,"7,440"
New York,Producers and Directors,"27,370"
New York,Athletes and Sports Competitors,280
New York,Coaches and Scouts,"12,610"
New York,"Umpires, Referees, and Other Sports Officials",710
New York,Dancers,"1,940"
New York,Choreographers,**
New York,Music Directors and Composers,"2,490"
New York,Musicians and Singers,"7,580"
New York,"Miscellaneous Entertainers and Performers, Sports and Related Workers",840
New York,Broadcast Announcers and Radio Disc Jockeys,"1,710"
New York,"News Analysts, Reporters, and Journalists","6,020"
New York,Public Relations Specialists,"25,760"
New York,Editors,"20,440"
New York,Technical Writers,"1,740"
New York,Writers and Authors,"7,680"
New York,Interpreters and Translators,"3,770"
New York,Court Reporters and Simultaneous Captioners,"1,320"
New York,"Media and Communication Workers, All Other",**
New York,Audio and Video Technicians,"7,760"
New York,Broadcast Technicians,"4,710"
New York,Sound Engineering Technicians,"1,830"
New York,Photographers,"4,680"
New York,"Camera Operators, Television, Video, and Film","2,910"
New York,Film and Video Editors,"4,330"
New York,"Lighting Technicians and Media and Communication Equipment Workers, All Other",**
New York,Healthcare Practitioners and Technical Occupations,"546,900"
